
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 60275,78808,16528,13578,19561,14612,23309,24723,fail,11970,17624,4168,19157,12777,15875,11098,fail,14899,13444,3679,18941,20374,19046,17323,17720,fail,fail,10167,fail,23951,24525,24024,22950
 60280,78808,16518,13561,19544,14595,23291,24723,fail,11957,17604,4153,19157,12739,15852,11083,fail,14891,13444,3674,18941,20374,19046,17323,17703,fail,fail,10159,fail,23910,24488,24020,22932
 60285,78808,16513,13553,19539,14590,23291,24723,fail,11952,17599,4148,19154,12739,15852,11066,fail,14886,13444,3659,18938,20360,19046,17323,17698,fail,fail,10154,fail,23893,24488,24020,22932
 60290,78808,16505,13536,19512,14563,23291,24723,fail,11947,17594,4143,19115,12739,15852,11061,fail,14869,13439,3642,18923,20343,19046,17307,17683,fail,fail,10139,fail,23876,24488,24020,22932
 60295,78808,16500,13531,19495,14548,23291,24723,fail,11942,17589,4138,19100,12739,15852,11056,fail,14864,13434,3637,18918,20326,19046,17302,17678,fail,fail,10134,fail,23861,24488,24020,22932
 60300,78808,16495,13526,19466,14519,23291,24723,fail,11934,17561,4113,19095,12739,15852,11041,fail,14856,13409,3632,18889,20297,19046,17297,17673,fail,fail,10126,fail,23832,24488,24020,22932
 60305,78808,16469,13470,19410,14496,23291,24723,fail,11921,17561,4077,19016,12739,15852,11024,fail,14827,13386,3606,18803,20230,19046,17268,17646,fail,fail,10105,fail,23794,24462,24020,22932
 60310,78808,16461,13465,19410,14491,23291,24723,fail,11916,17561,4077,19011,12739,15852,11019,fail,14810,13381,3606,18803,20225,19046,17241,17619,fail,fail,10100,fail,23794,24462,24020,22932
 60315,78808,16456,13460,19410,14476,23291,24723,fail,11911,17561,4077,18996,12739,15852,11014,fail,14805,13376,3606,18803,20220,19046,17236,17614,fail,fail,10095,fail,23794,24462,24020,22932
 60320,78808,16451,13455,19410,14459,23291,24723,fail,11898,17561,4077,18991,12739,15852,10999,fail,14797,13361,3606,18803,20203,19046,17231,17609,fail,fail,10087,fail,23794,24462,24020,22932
 60325,78808,16441,13447,19410,14454,23291,24723,fail,11893,17561,4077,18986,12739,15852,10994,fail,14792,13356,3606,18803,20191,19046,17226,17604,fail,fail,10082,fail,23794,24462,24020,22932
 60330,78808,16433,13442,19410,14449,23291,24723,fail,11888,17561,4077,18981,12739,15852,10989,fail,14775,13351,3606,18803,20191,19046,17199,17577,fail,fail,10077,fail,23794,24462,24020,22932
 60335,78808,16428,13437,19410,14434,23291,24723,fail,11883,17561,4077,18966,12739,15852,10984,fail,14770,13346,3606,18803,20191,19046,17194,17572,fail,fail,10072,fail,23794,24462,24020,22932
 60340,78808,16423,13432,19410,14417,23291,24723,fail,11870,17561,4077,18961,12739,15852,10969,fail,14762,13331,3606,18803,20191,19046,17189,17567,fail,fail,10064,fail,23794,24462,24020,22932
 60345,78808,16413,13424,19410,14412,23291,24723,fail,11865,17561,4077,18956,12739,15852,10964,fail,14757,13326,3606,18803,20191,19046,17184,17562,fail,fail,10059,fail,23794,24462,24020,22932
 60350,78808,16405,13419,19410,14407,23291,24723,fail,11860,17561,4077,18951,12739,15852,10959,fail,14740,13321,3606,18803,20191,19046,17157,17535,fail,fail,10054,fail,23794,24462,24020,22932
 60355,78808,16400,13414,19410,14392,23291,24723,fail,11855,17561,4077,18936,12739,15852,10954,fail,14735,13316,3606,18803,20191,19044,17152,17530,fail,fail,10049,fail,23794,24462,24020,22932
 60360,78808,16395,13409,19410,14375,23291,24723,fail,11842,17561,4077,18931,12739,15852,10939,fail,14727,13301,3606,18803,20191,19039,17147,17525,fail,fail,10041,fail,23794,24462,24020,22932
 60365,78808,16373,13381,19410,14370,23291,24723,fail,11829,17561,4077,18922,12739,15852,10906,fail,14698,13282,3606,18803,20191,18990,17071,17481,fail,fail,10020,fail,23794,24443,23975,22891
 60370,78808,16365,13376,19410,14365,23291,24723,fail,11824,17561,4077,18917,12739,15852,10901,fail,14693,13277,3606,18803,20191,18975,17071,17481,fail,fail,10015,fail,23794,24438,23970,22886
 60375,78808,16360,13371,19410,14350,23291,24718,fail,11819,17561,4077,18902,12739,15852,10896,fail,14688,13272,3606,18803,20191,18970,17071,17481,fail,fail,10010,fail,23794,24433,23962,22881
 60380,78808,16355,13354,19410,14333,23290,24691,fail,11806,17561,4077,18897,12739,15852,10881,fail,14680,13257,3606,18803,20191,18941,17071,17481,fail,fail,10002,fail,23794,24406,23933,22854
 60385,78808,16345,13346,19410,14328,23285,24686,fail,11801,17561,4077,18892,12734,15847,10876,fail,14675,13252,3606,18803,20191,18936,17071,17481,fail,fail,9997,fail,23794,24401,23928,22849
 60390,78808,16337,13329,19410,14313,23258,24659,fail,11796,17561,4077,18877,12729,15830,10871,fail,14670,13247,3606,18803,20191,18909,17071,17481,fail,fail,9992,fail,23794,24374,23911,22832
 60395,78808,16332,13324,19410,14298,23253,24654,fail,11791,17561,4077,18862,12724,15825,10866,fail,14665,13242,3606,18803,20191,18904,17071,17481,fail,fail,9987,fail,23794,24369,23903,22827
 60400,78808,16327,13307,19410,14281,23200,24603,fail,11778,17561,4077,18845,12685,15786,10851,fail,14657,13227,3606,18803,20191,18875,17071,17481,fail,fail,9979,fail,23794,24327,23874,22800
 60405,78808,16317,13299,19406,14276,23195,24598,fail,11773,17557,4076,18840,12680,15781,10834,fail,14652,13210,3592,18800,20191,18870,17071,17481,fail,fail,9974,fail,23791,24327,23869,22795
 60410,78808,16309,13270,19379,14249,23156,24559,fail,11768,17552,4071,18807,12665,15752,10829,fail,14647,13205,3587,18785,20191,18843,17071,17481,fail,fail,9959,fail,23774,24327,23852,22778
 60415,78808,16304,13265,19374,14244,23151,24554,fail,11763,17547,4066,18807,12660,15747,10824,fail,14642,13200,3582,18780,20191,18838,17071,17481,fail,fail,9954,fail,23759,24327,23844,22773
 60420,78808,16294,13260,19345,14217,23112,24523,fail,11755,17515,4041,18807,12609,15696,10809,fail,14634,13175,3577,18741,20191,18821,17071,17481,fail,fail,9946,fail,23706,24327,23834,22758
 60425,78808,16239,13214,19320,14217,23112,24523,fail,11716,17422,4010,18807,12566,15670,10782,fail,14593,13100,3526,18706,20138,18805,17071,17481,fail,fail,9927,fail,23659,24305,23834,22745
 60430,78808,16231,13214,19305,14217,23112,24523,fail,11711,17417,4005,18807,12551,15670,10777,fail,14588,13095,3521,18691,20121,18805,17071,17481,fail,fail,9912,fail,23647,24305,23834,22740
 60435,78808,16226,13214,19300,14217,23112,24523,fail,11706,17412,4000,18807,12546,15670,10772,fail,14583,13090,3516,18686,20116,18805,17071,17481,fail,fail,9907,fail,23647,24305,23834,22735
 60440,78808,16216,13214,19261,14217,23112,24523,fail,11693,17390,3975,18807,12521,15670,10757,fail,14575,13065,3511,18657,20087,18805,17071,17481,fail,fail,9892,fail,23647,24305,23834,22720
 60445,78808,16211,13214,19256,14217,23112,24523,fail,11688,17390,3970,18807,12521,15670,10740,fail,14570,13048,3496,18652,20072,18805,17071,17481,fail,fail,9887,fail,23647,24305,23834,22715
 60450,78808,16203,13214,19241,14217,23112,24523,fail,11683,17390,3965,18807,12521,15670,10735,fail,14565,13043,3491,18637,20055,18805,17071,17481,fail,fail,9872,fail,23647,24305,23834,22710
 60455,78808,16198,13214,19236,14217,23112,24523,fail,11678,17390,3960,18807,12521,15670,10730,fail,14560,13038,3486,18632,20050,18805,17071,17481,fail,fail,9867,fail,23647,24305,23834,22705
 60460,78808,16193,13214,19197,14217,23112,24523,fail,11665,17390,3935,18807,12521,15670,10715,fail,14552,13013,3481,18603,20021,18805,17071,17481,fail,fail,9852,fail,23647,24305,23834,22690
 60465,78808,16188,13214,19192,14217,23112,24523,fail,11660,17390,3930,18807,12521,15670,10698,fail,14547,12996,3466,18598,20009,18805,17070,17479,fail,fail,9847,fail,23647,24305,23834,22685
 60470,78808,16180,13214,19177,14217,23112,24523,fail,11655,17390,3925,18807,12521,15670,10693,fail,14530,12991,3449,18583,20009,18805,17043,17452,fail,fail,9832,fail,23647,24305,23834,22658
 60475,78808,16175,13214,19172,14217,23112,24523,fail,11650,17390,3920,18807,12521,15670,10688,fail,14525,12986,3444,18578,20009,18805,17038,17447,fail,fail,9827,fail,23647,24305,23834,22653
 60480,78808,16170,13214,19156,14217,23112,24523,fail,11637,17390,3895,18807,12521,15670,10673,fail,14517,12961,3439,18549,20009,18805,17023,17430,fail,fail,9812,fail,23647,24305,23834,22638
 60485,78808,16165,13214,19156,14217,23112,24500,fail,11624,17390,3886,18807,12521,15670,10659,fail,14488,12951,3410,18543,20009,18805,16994,17383,fail,fail,9799,fail,23647,24305,23791,22608
 60490,78808,16157,13214,19156,14217,23112,24485,fail,11619,17390,3881,18807,12521,15670,10659,fail,14471,12951,3393,18543,20009,18805,16955,17356,fail,fail,9794,fail,23647,24305,23753,22608
 60495,78808,16152,13214,19156,14217,23112,24480,fail,11614,17390,3876,18807,12521,15670,10659,fail,14466,12951,3388,18543,20009,18805,16950,17351,fail,fail,9789,fail,23647,24305,23753,22608
 60500,78808,16147,13214,19156,14217,23112,24463,fail,11601,17390,3861,18807,12521,15670,10659,fail,14458,12951,3383,18543,20009,18805,16945,17346,fail,fail,9774,fail,23647,24305,23753,22608
 60505,78808,16142,13214,19156,14217,23112,24458,fail,11596,17390,3856,18807,12521,15670,10659,fail,14453,12951,3368,18543,20009,18805,16940,17341,fail,fail,9769,fail,23647,24305,23753,22608
 60510,78808,16134,13214,19156,14217,23112,24443,fail,11591,17390,3851,18805,12521,15670,10659,fail,14436,12951,3351,18543,20009,18805,16901,17314,fail,fail,9764,fail,23647,24305,23753,22608
 60515,78808,16129,13214,19156,14217,23112,24438,fail,11586,17390,3846,18790,12521,15670,10659,fail,14431,12951,3346,18543,20009,18805,16896,17309,fail,fail,9759,fail,23647,24305,23753,22608
 60520,78808,16124,13214,19156,14217,23111,24421,fail,11573,17390,3831,18773,12521,15670,10659,fail,14423,12951,3341,18543,20009,18805,16891,17304,fail,fail,9744,fail,23647,24305,23753,22608
 60525,78808,16114,13207,19156,14212,23106,24416,fail,11568,17390,3826,18768,12521,15667,10659,fail,14418,12951,3326,18543,20009,18805,16886,17299,fail,fail,9739,fail,23647,24302,23753,22608
 60530,78808,16106,13190,19156,14197,23079,24389,fail,11563,17390,3821,18753,12521,15650,10659,fail,14401,12951,3309,18543,20009,18778,16847,17272,fail,fail,9734,fail,23643,24275,23753,22608
 60535,78808,16101,13185,19156,14182,23074,24384,fail,11558,17390,3816,18738,12521,15645,10659,fail,14396,12951,3304,18543,20009,18773,16842,17267,fail,fail,9729,fail,23628,24270,23753,22608
 60540,78808,16096,13168,19156,14165,23033,24347,fail,11545,17390,3801,18733,12521,15618,10659,fail,14388,12951,3299,18543,20009,18756,16825,17262,fail,fail,9721,fail,23599,24231,23753,22608
 60545,78808,16072,13100,19111,14102,22965,24339,fail,11534,17386,3754,18656,12456,15553,10616,fail,14369,12951,3254,18483,19956,18715,16817,17241,fail,fail,9688,fail,23513,24165,23732,22608
 60550,78808,16064,13083,19084,14075,22965,24339,fail,11529,17381,3749,18629,12451,15548,10611,fail,14352,12951,3237,18483,19951,18688,16817,17226,fail,fail,9673,fail,23513,24165,23715,22608
 60555,78808,16059,13078,19067,14060,22965,24339,fail,11524,17376,3744,18616,12446,15543,10606,fail,14347,12951,3232,18483,19946,18683,16817,17221,fail,fail,9668,fail,23513,24165,23700,22608
 60560,78808,16049,13073,19059,14043,22965,24339,fail,11511,17356,3729,18616,12407,15504,10591,fail,14339,12951,3227,18483,19907,18678,16817,17216,fail,fail,9660,fail,23513,24165,23695,22608
 60565,78808,16039,13065,19059,14038,22965,24339,fail,11506,17351,3724,18616,12390,15489,10574,fail,14334,12951,3212,18483,19892,18673,16817,17211,fail,fail,9655,fail,23513,24165,23690,22608
 60570,78808,16031,13060,19059,14023,22965,24339,fail,11501,17346,3719,18616,12385,15484,10569,fail,14317,12951,3195,18483,19887,18646,16817,17196,fail,fail,9650,fail,23513,24165,23673,22608
 60575,78808,16026,13055,19059,14018,22965,24339,fail,11496,17341,3714,18616,12380,15479,10564,fail,14312,12951,3190,18483,19882,18641,16817,17191,fail,fail,9645,fail,23513,24165,23658,22608
 60580,78808,16016,13050,19059,14001,22965,24339,fail,11483,17321,3699,18616,12342,15456,10549,fail,14304,12951,3185,18483,19852,18636,16817,17186,fail,fail,9637,fail,23513,24165,23653,22608
 60585,78808,16006,13042,19059,13996,22965,24339,fail,11478,17316,3694,18616,12342,15456,10532,fail,14299,12949,3170,18483,19852,18631,16817,17181,fail,fail,9632,fail,23513,24165,23648,22605
 60590,78808,15998,13037,19059,13991,22965,24339,fail,11473,17311,3689,18616,12342,15456,10527,fail,14282,12944,3153,18483,19852,18614,16817,17166,fail,fail,9627,fail,23513,24165,23631,22588
 60595,78808,15993,13032,19059,13986,22965,24339,fail,11468,17306,3684,18616,12342,15456,10522,fail,14277,12939,3148,18483,19852,18609,16817,17161,fail,fail,9622,fail,23513,24165,23623,22583
 60600,78808,15983,13027,19059,13959,22965,24339,fail,11460,17274,3659,18616,12342,15456,10507,fail,14269,12914,3143,18483,19852,18592,16817,17144,fail,fail,9614,fail,23513,24165,23606,22568
 60605,78808,15919,12967,19059,13959,22965,24339,fail,11419,17181,3612,18616,12342,15456,10486,fail,14218,12839,3104,18483,19852,18587,16817,17115,fail,fail,9585,fail,23513,24165,23586,22521
 60610,78808,15911,12962,19059,13959,22965,24339,fail,11414,17176,3607,18616,12342,15456,10481,fail,14201,12834,3092,18483,19852,18570,16817,17100,fail,fail,9580,fail,23513,24165,23586,22504
 60615,78808,15906,12957,19059,13959,22965,24339,fail,11409,17171,3602,18616,12342,15456,10476,fail,14196,12829,3092,18483,19852,18565,16817,17095,fail,fail,9575,fail,23513,24165,23586,22499
 60620,78808,15896,12952,19059,13959,22965,24339,fail,11396,17147,3577,18616,12342,15456,10461,fail,14188,12804,3092,18483,19852,18548,16817,17078,fail,fail,9567,fail,23513,24165,23586,22484
 60625,78808,15886,12944,19059,13959,22965,24339,fail,11391,17147,3572,18616,12342,15456,10456,fail,14183,12799,3092,18483,19852,18543,16817,17073,fail,fail,9562,fail,23513,24165,23586,22479
 60630,78808,15878,12939,19059,13959,22965,24339,fail,11386,17147,3567,18616,12342,15456,10451,fail,14166,12794,3092,18483,19852,18526,16817,17058,fail,fail,9557,fail,23513,24165,23586,22462
 60635,78808,15873,12934,19059,13959,22965,24339,fail,11381,17147,3562,18616,12342,15456,10446,fail,14161,12789,3092,18483,19852,18521,16817,17053,fail,fail,9552,fail,23513,24165,23586,22457
 60640,78808,15868,12929,19059,13959,22965,24339,fail,11368,17147,3537,18616,12342,15456,10431,fail,14153,12764,3092,18483,19852,18504,16817,17036,fail,fail,9544,fail,23513,24165,23586,22442
 60645,78808,15858,12921,19059,13959,22963,24339,fail,11363,17147,3532,18616,12342,15456,10426,fail,14148,12759,3092,18482,19852,18499,16814,17031,fail,fail,9539,fail,23512,24164,23586,22437
 60650,78808,15850,12904,19059,13959,22924,24327,fail,11358,17147,3527,18616,12342,15456,10421,fail,14131,12754,3092,18467,19852,18462,16775,17009,fail,fail,9534,fail,23495,24125,23586,22398
 60655,78808,15845,12899,19059,13959,22919,24322,fail,11353,17147,3522,18615,12342,15456,10416,fail,14126,12749,3092,18462,19852,18462,16770,17009,fail,fail,9529,fail,23480,24120,23586,22393
 60660,78808,15840,12882,19058,13959,22878,24283,fail,11340,17147,3497,18610,12342,15456,10401,fail,14118,12724,3092,18433,19852,18462,16743,17009,fail,fail,9521,fail,23451,24081,23586,22366
 60665,78808,15825,12852,19011,13959,22824,24213,fail,11329,17147,3472,18537,12311,15456,10356,fail,14104,12709,3092,18380,19807,18448,16718,17009,fail,fail,9506,fail,23394,24029,23537,22348
 60670,78808,15817,12852,18996,13959,22824,24213,fail,11324,17147,3467,18508,12296,15456,10351,fail,14104,12704,3092,18365,19790,18448,16703,17009,fail,fail,9491,fail,23377,24029,23520,22348
 60675,78808,15812,12852,18979,13959,22824,24213,fail,11319,17147,3462,18493,12291,15456,10346,fail,14104,12699,3092,18360,19773,18448,16698,17009,fail,fail,9486,fail,23362,24029,23505,22348
 60680,78808,15807,12852,18940,13959,22824,24213,fail,11311,17147,3437,18465,12252,15456,10331,fail,14104,12674,3092,18321,19733,18448,16693,17009,fail,fail,9471,fail,23343,24029,23500,22348
 60685,78808,15802,12852,18935,13959,22824,24213,fail,11306,17147,3432,18465,12247,15451,10326,fail,14104,12669,3092,18316,19733,18448,16688,17009,fail,fail,9466,fail,23343,24029,23495,22348
 60690,78808,15794,12852,18920,13959,22824,24213,fail,11301,17147,3427,18465,12232,15434,10321,fail,14104,12664,3092,18301,19733,18448,16673,17009,fail,fail,9451,fail,23343,24029,23478,22348
 60695,78808,15789,12852,18915,13959,22824,24213,fail,11296,17147,3422,18465,12227,15429,10316,fail,14104,12659,3092,18296,19733,18448,16668,17009,fail,fail,9446,fail,23343,24029,23463,22348
 60700,78808,15784,12852,18888,13959,22824,24213,fail,11288,17147,3407,18465,12188,15390,10301,fail,14104,12644,3092,18272,19733,18448,16663,17009,fail,fail,9431,fail,23343,24029,23458,22348
 60705,78808,15779,12852,18883,13954,22824,24213,fail,11283,17147,3402,18465,12183,15385,10296,fail,14104,12639,3092,18272,19733,18448,16658,17009,fail,fail,9426,fail,23343,24029,23453,22348
 60710,78808,15771,12852,18868,13937,22824,24213,fail,11278,17147,3397,18465,12178,15380,10291,fail,14104,12634,3091,18272,19733,18448,16643,17009,fail,fail,9411,fail,23343,24029,23436,22348
 60715,78808,15766,12852,18863,13932,22824,24213,fail,11273,17147,3392,18465,12173,15375,10286,fail,14104,12629,3086,18272,19733,18448,16638,17009,fail,fail,9406,fail,23343,24029,23421,22348
 60720,78808,15761,12852,18841,13891,22824,24213,fail,11265,17146,3367,18465,12142,15336,10271,fail,14104,12604,3081,18272,19733,18448,16633,17009,fail,fail,9391,fail,23343,24029,23416,22348
 60725,78808,15756,12852,18841,13880,22795,24213,fail,11260,17121,3354,18465,12142,15291,10233,fail,14104,12572,3042,18272,19733,18409,16602,17009,fail,fail,9378,fail,23343,24000,23404,22348
 60730,78808,15748,12852,18841,13865,22780,24213,fail,11255,17116,3349,18465,12142,15274,10233,fail,14104,12572,3037,18272,19733,18389,16587,17009,fail,fail,9373,fail,23343,23983,23404,22348
 60735,78808,15743,12852,18841,13860,22775,24213,fail,11250,17111,3344,18465,12142,15269,10233,fail,14104,12572,3032,18272,19733,18384,16582,17009,fail,fail,9368,fail,23343,23978,23404,22348
 60740,78808,15733,12852,18841,13831,22734,24213,fail,11242,17091,3329,18465,12142,15242,10233,fail,14104,12572,3027,18272,19733,18367,16565,17009,fail,fail,9353,fail,23343,23939,23404,22348
 60745,78808,15728,12852,18841,13826,22729,24213,fail,11237,17086,3324,18465,12142,15237,10233,fail,14104,12572,3012,18272,19733,18362,16560,17009,fail,fail,9348,fail,23343,23934,23404,22348
 60750,78808,15720,12852,18841,13811,22714,24213,fail,11232,17081,3319,18465,12142,15220,10233,fail,14104,12572,3007,18272,19733,18342,16545,17009,fail,fail,9343,fail,23343,23917,23404,22348
 60755,78808,15715,12852,18841,13806,22709,24213,fail,11227,17076,3314,18465,12142,15215,10233,fail,14104,12572,3002,18272,19733,18337,16540,17005,fail,fail,9338,fail,23343,23912,23404,22348
 60760,78808,15705,12852,18841,13777,22692,24213,fail,11219,17056,3299,18465,12142,15201,10233,fail,14104,12572,2997,18272,19733,18332,16535,17000,fail,fail,9323,fail,23343,23898,23404,22348
 60765,78808,15700,12852,18841,13772,22687,24210,fail,11214,17051,3294,18465,12142,15201,10233,fail,14100,12572,2982,18272,19733,18327,16530,16995,fail,fail,9318,fail,23343,23898,23404,22347
 60770,78808,15692,12835,18841,13757,22676,24183,fail,11209,17046,3289,18465,12142,15201,10233,fail,14083,12572,2965,18272,19733,18306,16491,16968,fail,fail,9313,fail,23343,23898,23404,22308
 60775,78808,15687,12830,18841,13752,22676,24178,fail,11204,17041,3284,18465,12142,15201,10233,fail,14078,12572,2960,18272,19733,18306,16486,16963,fail,fail,9308,fail,23343,23898,23404,22303
 60780,78808,15677,12825,18841,13735,22676,24161,fail,11196,17021,3269,18465,12142,15201,10233,fail,14070,12572,2955,18272,19733,18306,16471,16946,fail,fail,9300,fail,23343,23898,23404,22288
 60785,78808,15615,12761,18841,13726,22658,24126,fail,11157,16933,3222,18426,12142,15201,10233,fail,14031,12513,2896,18229,19719,18294,16438,16911,fail,fail,9271,fail,23314,23898,23371,22255
 60790,78808,15607,12744,18841,13711,22658,24099,fail,11152,16933,3217,18399,12142,15201,10233,fail,14014,12508,2879,18214,19702,18294,16430,16884,fail,fail,9266,fail,23297,23898,23330,22216
 60795,78808,15602,12739,18841,13696,22658,24094,fail,11147,16933,3212,18384,12142,15201,10233,fail,14009,12503,2874,18209,19685,18294,16430,16879,fail,fail,9261,fail,23282,23898,23322,22211
 60800,78808,15597,12734,18841,13667,22658,24065,fail,11134,16933,3187,18379,12142,15201,10233,fail,14001,12478,2869,18180,19656,18294,16430,16862,fail,fail,9253,fail,23253,23898,23318,22196
 60805,78808,15587,12726,18841,13662,22658,24048,fail,11129,16933,3182,18374,12142,15201,10233,fail,13996,12470,2854,18175,19641,18294,16430,16857,fail,fail,9248,fail,23236,23898,23318,22191
 60810,78808,15579,12709,18841,13647,22658,24021,fail,11124,16933,3177,18347,12142,15201,10233,fail,13979,12470,2837,18160,19624,18294,16430,16842,fail,fail,9243,fail,23219,23898,23318,22162
 60815,78808,15574,12704,18841,13632,22658,24016,fail,11119,16933,3172,18332,12142,15201,10233,fail,13974,12470,2832,18155,19607,18294,16430,16837,fail,fail,9238,fail,23204,23898,23318,22157
 60820,78808,15569,12699,18840,13624,22658,24002,fail,11106,16933,3157,18327,12142,15201,10233,fail,13966,12470,2827,18138,19590,18294,16430,16820,fail,fail,9230,fail,23187,23898,23318,22142
 60825,78808,15559,12691,18835,13624,22658,24002,fail,11101,16933,3152,18322,12127,15201,10233,fail,13961,12470,2812,18133,19575,18294,16430,16815,fail,fail,9225,fail,23170,23898,23318,22137
 60830,78808,15551,12674,18820,13624,22658,24002,fail,11096,16933,3147,18293,12112,15201,10228,fail,13944,12470,2795,18118,19558,18294,16430,16800,fail,fail,9210,fail,23153,23898,23318,22120
 60835,78808,15546,12669,18803,13624,22658,24002,fail,11091,16933,3142,18278,12107,15201,10223,fail,13939,12470,2790,18113,19541,18294,16430,16795,fail,fail,9205,fail,23138,23898,23318,22115
 60840,78808,15541,12664,18786,13624,22658,24002,fail,11083,16933,3127,18261,12080,15201,10208,fail,13931,12470,2785,18086,19515,18294,16430,16778,fail,fail,9197,fail,23126,23898,23318,22105
 60845,78808,15526,12610,18727,13624,22629,23978,fail,11072,16933,3102,18243,12049,15166,10155,fail,13912,12470,2758,18077,19515,18235,16372,16735,fail,fail,9170,fail,23126,23859,23273,22099
 60850,78808,15518,12610,18712,13624,22602,23978,fail,11067,16933,3097,18243,12034,15137,10150,fail,13895,12470,2741,18062,19515,18219,16372,16720,fail,fail,9155,fail,23126,23830,23259,22099
 60855,78808,15513,12610,18707,13624,22597,23978,fail,11062,16933,3092,18243,12029,15132,10145,fail,13890,12470,2736,18057,19515,18219,16372,16715,fail,fail,9150,fail,23126,23825,23259,22099
 60860,78808,15508,12610,18680,13624,22564,23978,fail,11054,16933,3077,18243,11990,15093,10130,fail,13882,12470,2731,18033,19515,18219,16372,16710,fail,fail,9135,fail,23126,23777,23259,22099
 60865,78808,15503,12610,18675,13624,22564,23978,fail,11049,16933,3072,18243,11985,15088,10113,fail,13877,12470,2716,18033,19515,18219,16372,16705,fail,fail,9130,fail,23126,23777,23259,22099
 60870,78808,15495,12610,18660,13624,22564,23978,fail,11044,16933,3067,18243,11980,15083,10108,fail,13860,12470,2699,18033,19515,18219,16372,16690,fail,fail,9115,fail,23126,23777,23259,22099
 60875,78808,15490,12610,18655,13624,22564,23978,fail,11039,16933,3062,18243,11975,15078,10103,fail,13855,12470,2694,18033,19515,18219,16372,16685,fail,fail,9110,fail,23126,23777,23259,22099
 60880,78808,15485,12610,18628,13624,22564,23978,fail,11031,16933,3047,18243,11936,15040,10088,fail,13847,12470,2689,18033,19515,18219,16372,16680,fail,fail,9095,fail,23126,23777,23259,22099
 60885,78808,15480,12610,18623,13624,22564,23978,fail,11026,16929,3042,18243,11931,15040,10071,fail,13842,12470,2674,18033,19515,18219,16372,16675,fail,fail,9090,fail,23126,23777,23259,22099
 60890,78808,15472,12610,18608,13624,22564,23978,fail,11021,16924,3037,18243,11926,15040,10066,fail,13825,12470,2657,18033,19515,18219,16372,16660,fail,fail,9075,fail,23126,23777,23259,22099
 60895,78808,15467,12610,18603,13624,22564,23978,fail,11016,16919,3032,18243,11921,15040,10061,fail,13820,12470,2652,18033,19515,18219,16372,16655,fail,fail,9070,fail,23126,23777,23259,22099
 60900,78808,15457,12610,18581,13624,22564,23978,fail,11008,16899,3017,18243,11894,15040,10046,fail,13812,12470,2647,18033,19515,18219,16372,16650,fail,fail,9055,fail,23126,23777,23259,22099
 60905,78808,15438,12610,18581,13624,22564,23978,fail,10967,16834,2992,18243,11885,15040,10029,fail,13761,12401,2608,18033,19515,18219,16372,16635,fail,fail,9042,fail,23126,23777,23259,22099
 60910,78808,15430,12610,18581,13624,22564,23978,fail,10962,16829,2987,18243,11880,15040,10024,fail,13744,12396,2594,18033,19515,18219,16372,16620,fail,fail,9037,fail,23126,23777,23259,22099
 60915,78808,15425,12610,18581,13624,22564,23978,fail,10957,16824,2982,18243,11875,15040,10019,fail,13739,12391,2594,18033,19515,18219,16372,16615,fail,fail,9032,fail,23126,23777,23259,22099
 60920,78808,15415,12610,18581,13610,22564,23978,fail,10944,16792,2957,18243,11848,15040,10004,fail,13731,12366,2594,18033,19515,18219,16372,16610,fail,fail,9017,fail,23126,23777,23259,22099
 60925,78808,15410,12610,18581,13605,22564,23978,fail,10939,16787,2952,18243,11848,15040,9999,fail,13726,12361,2594,18033,19515,18219,16372,16605,fail,fail,9012,fail,23126,23777,23259,22099
 60930,78808,15402,12610,18581,13590,22564,23978,fail,10934,16782,2947,18243,11848,15040,9994,fail,13709,12356,2594,18033,19515,18219,16372,16590,fail,fail,9007,fail,23126,23777,23259,22099
 60935,78808,15397,12610,18581,13585,22564,23978,fail,10929,16777,2942,18243,11848,15040,9989,fail,13704,12351,2594,18033,19515,18219,16372,16585,fail,fail,9002,fail,23126,23777,23259,22099
 60940,78808,15387,12610,18581,13544,22564,23978,fail,10916,16745,2917,18243,11848,15040,9974,fail,13696,12326,2594,18033,19515,18219,16372,16580,fail,fail,8987,fail,23126,23777,23259,22099
 60945,78808,15377,12603,18581,13539,22564,23963,fail,10911,16740,2912,18240,11848,15040,9969,fail,13691,12321,2594,18033,19501,18219,16371,16575,fail,fail,8982,fail,23109,23777,23259,22096
 60950,78808,15369,12586,18581,13524,22564,23948,fail,10906,16735,2907,18225,11848,15040,9964,fail,13674,12316,2594,18033,19496,18206,16332,16548,fail,fail,8977,fail,23104,23777,23246,22057
 60955,78808,15364,12581,18581,13509,22564,23943,fail,10901,16730,2902,18210,11848,15040,9959,fail,13669,12311,2594,18033,19479,18201,16327,16543,fail,fail,8972,fail,23089,23777,23238,22052
 60960,78808,15354,12576,18581,13480,22563,23914,fail,10888,16698,2877,18205,11848,15040,9944,fail,13661,12286,2594,18033,19450,18184,16312,16526,fail,fail,8964,fail,23060,23777,23221,22037
